filename,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15
tc8.wav,-291.9200134277344,150.7869873046875,4.492546558380127,20.64166259765625,5.051492691040039,19.60993766784668,-1.1339014768600464,0.9421145915985107,7.718842029571533,4.032642841339111,5.118440628051758,9.197607040405273,0.6260195374488831,5.988943099975586,5.803943634033203,11.335649490356445
tc9.wav,-303.34002685546875,161.3377685546875,8.283464431762695,19.13621711730957,6.6416826248168945,10.908602714538574,1.9179805517196655,2.0748422145843506,2.321019411087036,1.1999499797821045,5.398870468139648,6.373926162719727,2.766752004623413,5.954577922821045,6.917069911956787,8.380126953125
tc1.wav,-315.24151611328125,159.5201873779297,13.682843208312988,28.57693099975586,4.58882474899292,8.683863639831543,1.327492594718933,-2.164790153503418,2.0147414207458496,10.987642288208008,3.3689496517181396,12.536455154418945,0.030378922820091248,10.01938247680664,6.030431747436523,4.146789073944092
tc2.wav,-267.4300537109375,157.4518585205078,7.086665630340576,30.815160751342773,-3.9226958751678467,12.19481372833252,-0.0022324533201754093,3.6924498081207275,1.7297990322113037,8.20732307434082,3.0323967933654785,7.024670124053955,-2.820927858352661,9.449929237365723,4.564083576202393,6.129165172576904
tc10.wav,-308.61383056640625,159.9108123779297,6.047726631164551,19.756614685058594,9.38431453704834,11.217485427856445,-2.3273532390594482,5.838906764984131,5.535269737243652,-2.6318845748901367,6.637923717498779,10.825830459594727,-0.8194244503974915,7.133143424987793,9.526593208312988,9.098233222961426
tc3.wav,-271.7831115722656,165.43397521972656,8.763769149780273,22.931650161743164,0.3889514207839966,13.862480163574219,1.6168338060379028,-2.078137159347534,3.7796175479888916,8.394064903259277,4.740915775299072,6.123884677886963,-5.38572883605957,12.024581909179688,3.521698236465454,6.327640533447266
tc7.wav,-285.1169738769531,167.6798095703125,3.234644651412964,21.009061813354492,2.353832244873047,15.479207038879395,0.24296601116657257,1.8898316621780396,-6.656203746795654,1.2701361179351807,2.9681661128997803,12.312545776367188,0.6842114329338074,4.585142135620117,10.561017036437988,3.9187374114990234
tc6.wav,-326.1932373046875,152.23060607910156,11.210193634033203,28.499841690063477,1.9128259420394897,16.198705673217773,10.17508316040039,2.481015920639038,5.127468109130859,14.380376815795898,3.3256258964538574,7.748912334442139,-1.6627174615859985,9.487630844116211,3.4793171882629395,7.583637237548828
tc4.wav,-273.0299987792969,174.92764282226562,-1.1079801321029663,24.752826690673828,-2.428596019744873,11.402740478515625,-4.367913246154785,-0.9076961874961853,3.50398850440979,6.709193229675293,2.559598445892334,2.866762399673462,-0.11321402341127396,7.946273326873779,7.758867263793945,4.776334285736084
tc5.wav,-318.954345703125,161.6321563720703,-7.787995338439941,27.00011444091797,4.293131351470947,19.292579650878906,3.938937187194824,1.3444569110870361,-2.0213160514831543,8.5062837600708,11.002241134643555,9.214090347290039,-3.5109331607818604,9.703554153442383,5.009125232696533,3.5779941082000732
